Country Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Libya,0.053238047,0.050277663,0.036567002,0.428642515,0.531705467,0.687960688,0.831946755,1.970347249,1.824324324,1.461202553,1.024401865,0.642748011,0.210470369,0.159272046,0.424679487,0.344512424,,,,,,,,,
Saint Lucia,60.57709191,67.11627614,70.53830506,72.58754014,71.14874004,74.56071386,71.07719632,65.7912432,72.28559612,70.22310085,72.7735625,66.78660513,66.06486613,58.0160526,54.41655376,50.7499104,56.03637757,55.78789756,57.62429623,84.45768104,82.57722551,84.40321953,84.44222679,88.77486525,
Poverty,,,,,,,,,12.06582589,15.55450365,12.89593216,12.0249606,11.70698471,10.5071901,13.77196027,15.15926743,9.232083738,11.52727791,11.62866626,11.57801358,12.43604201,12.6359651,11.35634435,12.83952821,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,7.948647802,5.801586751,6.365653459,6.445908309,7.445371221,6.083162304,5.621854921,9.954000452,10.8345342,11.09304982,9.243226068,8.615918008,7.966096294,7.940274894,8.399336074,9.405396932,10.41582678,12.93702749,16.61877249,19.58765882,23.47849839,26.31268914,26.63462476,27.67497736,24.01835009
Lower Carniola,,,,,,8.516539504,9.477961658,8.856830206,9.450633792,9.238447202,7.883270612,7.622857426,7.824233944,6.924445347,8.89966972,8.046709705,6.707633549,6.279458886,6.145054655,6.383545122,7.236917326,7.330072799,7.685231895,7.789566812,8.272763887
Lesotho,15.75212381,15.52433105,12.57026916,9.377673805,10.16369239,,,,,,,,,,,,,,,,,,,,
Altare,,,10.1259201,10.00162175,10.23658498,9.356779643,8.857187946,8.825105507,6.860704138,6.585634302,,,,,,,,,,,,,,,
Lithuania,3.196177121,8.193455804,8.617412789,11.28981676,16.17949106,9.683463347,8.051339127,8.82116342,8.64596715,7.538239429,,,,,,,,,,,,,,,
Luxembourg,,,,,,,,7.986208385,7.903906258,7.793617952,6.714847701,5.541343507,5.315346178,5.59905034,6.088263343,5.265468164,5.366961977,5.281243189,4.891236479,4.798791461,5.276246398,4.751461087,4.279557073,4.007158957,3.917032436
Latvia,1.772350659,9.60124492,9.076106435,7.919520548,5.777945619,7.341635827,6.002369256,6.91538965,6.94143884,6.373979702,6.135091944,7.18530051,7.251718505,,,,,,,,,,,,
Macau,,,,,,,,64.40627996,68.23151304,73.67118694,69.98044893,72.60208627,76.9840244,82.04721588,89.57678298,91.89207568,93.48600244,93.33906404,93.65198591,92.32754181,89.40816001,90.19220466,90.18823706,90.90857744,90.36245036
Collectivity of Saint Martin,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,19.41563458,22.70740119,20.97153846,23.3573596,24.68938535,25.7601314,31.06519256,30.00201058,30.825748,31.31397949,32.70229729,35.53941895,34.68547498,29.07972222,33.25164489,30.2305823,28.5792243,26.25652921,25.14533159,25.04593437,23.32369632,23.03285094,23.39569039,22.00982123,22.58673323
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,8.035946714,5.382768681,7.382724425,8.657188848,8.889856492,10.17239533,9.127820969,9.535034631,8.432423201,9.538327897,10.35864947,11.34601566,13.11982583,13.6296186,14.0443685,11.36927415,9.231433662,10.30398605,10.65554631,11.08591244,12.05584266,13.1132543,14.16934613,14.48230118,14.39123964
Madagascar,14.15144162,13.06367002,17.18927758,20.243242,18.77123895,18.46767863,14.68003815,10.03985408,14.6642939,26.08063187,20.75372433,23.36726591,17.5325747,16.53839991,16.67995391,19.71931722,18.98460824,20.90777207,19.3602379,20.78665029,22.069862,26.89937301,20.47228155,19.943296,23.21583741
Maldives,,,,,,,,,,,,,,,,,80.41653154,81.73944836,83.29052199,85.20253232,85.56153421,83.87466006,83.48718161,85.204845,84.73792624
Mexico,10.84376256,9.991922875,9.705972368,6.429549892,5.493065381,5.077383399,5.35920235,5.498920607,5.670631815,5.747434569,5.554554816,5.004666641,4.849408436,4.752488127,5.117414977,4.017189761,3.405433207,3.434453666,3.58831123,3.964818918,4.637201993,5.173842305,5.13647127,4.957611378,5.246454339
Marshall Islands,,,,,,,,,,,11.08485327,12.94465709,11.90077588,9.072404959,10.02127197,6.731839002,6.189411574,3.504619252,3.812576521,6.08609465,3.179603811,65.96954212,18.69318484,15.59304199,
Republic of North Macedonia,,3.356187371,3.032489465,2.975605203,7.360665917,7.747339915,4.81980542,5.582984235,6.617731205,6.172087938,5.541254889,6.12783003,6.063458462,6.154363088,7.744543761,5.517905191,5.047775138,5.470621204,5.75787481,5.501283134,5.463302247,5.202458237,5.303294987,5.082831653,5.140791077
Mali,4.911204947,5.145731653,3.890278475,4.37771468,5.28624714,7.289768032,10.37471242,10.0051219,11.77810151,11.6415591,10.83069042,9.403510808,11.72868583,11.1641514,9.17353466,8.529168072,7.773702581,4.303770115,5.395424546,6.601684076,5.903129906,6.131514531,6.046838542,5.5180896,
Malta,27.15011811,27.4463052,28.50968171,27.20072675,25.99811737,20.43348525,22.34221332,21.10083727,21.48988684,15.18461887,13.79779089,11.50724082,11.47937962,,,,,,,,,,,,
Myanmar,13.05855472,15.74379037,12.23095103,11.58875873,12.41494899,9.242836362,5.342487705,5.614265298,2.682614589,3.321597312,2.193971905,1.300899954,1.690680066,1.277531499,1.199493248,1.181209181,3.949157799,5.819110928,7.934433219,12.83799145,16.04397677,17.58492969,14.58689473,10.61813298,14.27235894
Montenegro,,,,,,,,,,,,,41.73514211,47.26144569,55.10531436,51.09392343,48.06887586,50.5704048,50.42448885,52.05141457,55.26809955,54.81107983,54.80565838,52.16346716,52.63670918
Mongolia,6.492228999,4.174493843,4.02446877,8.700481303,8.186798696,7.010773095,7.695922102,20.1839489,18.43824836,16.93806804,13.71118968,12.85913006,13.82466651,8.982940465,11.00734536,8.486342891,4.304187281,4.82930863,5.270053652,4.228466309,5.433036983,6.761988895,6.793468522,6.818774295,7.18904943
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,6.611648419,5.221892944,6.339588968,6.638491253,7.865585353,5.236314502,4.90777474,4.819641644,4.781771861,4.847849296,4.884073869,3.024927,3.046734444,5.538489387,5.785755954
Mauritania,,,,,,,,,,,,,,,,,,1.794608188,1.761981536,1.894557339,1.896329593,1.975325933,1.270119853,0.291008929,0.542632176
Mauritius,26.21972499,25.4390571,26.70653194,25.9835632,27.35434499,27.91361952,28.76976834,28.10154264,30.20619078,33.51939308,31.65216171,32.54883204,37.42907113,36.99414797,33.27350666,31.97768961,31.0334939,29.35418381,28.21718673,28.65986242,31.14206917,35.0677546,37.18753081,38.68914482,38.49239585
Malawi,4.684537782,5.674748382,5.526217348,4.377685068,8.439232186,6.629810106,8.482600515,9.536705303,10.65451637,13.105563,7.885801064,5.728517048,4.901742509,4.197025574,3.413851739,3.680588445,2.244020261,2.532749252,2.364932038,2.192323674,3.070631456,2.542086425,3.323234607,4.770458503,4.739164737
Malaysia,6.050229953,6.222281749,5.280618109,3.881317199,4.588006534,5.230374203,7.450942082,7.468982371,5.734173108,6.381494285,6.438690954,6.726341703,8.728680616,8.067439671,9.246603715,8.836921701,8.400564761,8.706123506,9.527162902,9.805688193,9.158833531,9.786170402,9.079494186,8.855730799,9.313598926
Namibia,,,,,,9.775598189,17.5192609,18.24421726,22.84536696,18.49907514,14.63079457,14.93247476,15.38630223,13.11059192,13.94021541,10.24573991,11.04390239,8.537694811,8.197427172,11.43698149,13.20767956,7.902745366,10.01473951,9.854847461,9.854202719
New Caledonia,,,,,,,,,,,,,,14.90064506,16.22219186,11.64674433,12.40829106,14.78527938,14.9797084,12.97777008,13.88882921,13.22556049,,,
Niger,,6.95029318,9.210764194,7.310934212,7.819035553,7.187017366,9.135206156,6.092453112,6.609517407,6.082721077,7.765557834,6.51041347,5.881203395,8.211167058,6.265941576,8.298644045,4.025574203,3.360323414,3.398279618,5.77342426,6.063615737,6.825609013,6.352385238,7.862160577,9.375080561
Nigeria,1.22379488,1.098593644,1.701318191,2.88454951,0.7144979,0.887174471,0.855184095,1.411444708,0.211303064,0.128599615,0.243885124,0.352844808,0.499302225,1.088531002,1.35461161,0.889971588,0.671629135,0.647559376,0.619599965,0.715238618,0.939900058,2.829829919,5.142779817,2.993694676,2.103630753
Nicaragua,8.312680587,8.517518212,10.26110765,12.37885547,15.21776865,,,,,,,,,,,,,,,,,,,,
Netherlands,4.513029699,4.878942904,5.094219565,4.966357844,5.145955019,4.566376122,4.499915854,4.511315361,4.531138263,4.019876485,,,,,,,,2.602150153,2.732465417,2.704646572,2.774522738,3.116099301,3.139494538,3.091366106,3.158027194
Norway,4.869972069,4.268121224,3.948797358,4.509997549,4.40086068,3.22747416,3.059018152,3.265324305,3.309017054,3.256579188,3.184997872,2.791109201,3.064178997,2.660560185,3.251463029,3.106611683,3.191304408,3.287633799,3.51827615,3.8834327,4.378637288,4.820883051,4.548823784,4.402328903,4.812682179
Nepal,22.54824825,20.67688938,15.70966894,23.68254438,18.06855483,17.08166288,16.84595454,14.29726986,21.57523594,21.07093932,12.46856028,12.71796036,16.29225618,20.64042157,28.47235039,24.05296789,22.28265523,19.65172189,21.0484137,21.19632981,22.68615527,23.52849599,29.294902,27.63664514,29.38127199
Nauru,,,,,,,,,,,,,,1.865184508,1.280613361,2.305910192,2.344922417,1.446812229,1.799917966,8.324647404,4.134086308,6.33452944,9.778542008,5.144511542,
New Zealand,,,,,,12.20276377,12.26298215,15.12272657,17.00979571,16.92434983,20.16374054,19.01559681,18.50909724,16.22494325,16.88131589,15.06631069,14.20382213,14.06202791,13.96521124,15.16910808,19.08404192,19.67949451,19.00053334,18.81020503,
Oman,,,,5.720959398,4.574984017,3.203113052,4.606123358,4.57697659,4.429985229,4.25726787,3.193978537,3.27113244,3.431343063,2.79429464,3.730555309,2.791061755,3.065947384,3.142707126,3.179279375,3.476411639,5.750076036,7.476593073,7.137280042,6.204478395,7.059935109
Pakistan,5.698283422,5.606507826,6.194932576,6.073184052,5.500279486,5.511653496,5.09024926,4.622470801,4.196277496,4.773192255,4.333943994,4.474196689,4.155654789,3.870841103,4.257607673,3.557171372,3.585403875,3.231975521,3.122191525,3.173824933,3.198853307,2.94016821,2.933054473,2.745744989,3.234415221
Panama,4.888112164,5.826106893,5.620189726,6.009160305,7.118338867,8.042414773,8.34483624,9.379128137,10.59093184,10.22534254,10.48845134,11.45166993,12.28295689,11.58982111,12.22022125,12.74929468,13.35309935,14.74660603,17.82360583,20.33000453,22.06787578,24.92468857,25.14432771,25.00682254,24.63809871
Peru,8.23968443,10.85742263,11.21340294,13.13195119,12.21775395,10.4936515,9.354403376,9.389052004,9.633885093,8.444842303,7.419488917,6.794161838,6.490107672,6.984062627,8.026156909,6.333791216,5.634620246,5.913460069,8.108103073,8.677863279,10.30452968,9.982626827,8.607985294,8.124500326,8.601569444
Philippines,4.258257138,4.631233204,5.814443206,3.870391908,11.24729632,8.499326317,8.234716023,7.461913918,6.234593262,7.33984399,8.477273945,9.691696084,11.92762109,6.898713175,6.745784468,6.307517084,7.091283665,7.427028991,8.252323646,8.044152548,8.876015447,8.505771841,9.635769402,10.74979314,12.09086478
Palau,,,,,,,,,,,76.17296244,74.84924825,77.54377075,78.33499304,82.13265033,79.44461096,81.92752184,82.80660183,84.03469664,82.73808094,87.12994666,84.3029674,86.26232393,,
Papua New Guinea,,,,,,,,,0.200931162,0.251423041,0.25952741,0.08694076,0.088063465,0.059962982,,0.039614868,0.069486249,,0.058014135,0.030813338,,0.019236714,0.148815808,0.039916738,
Poland,19.39466906,23.49345915,22.83458609,19.21398388,16.91174557,13.23513531,9.959934651,8.754997446,6.557127222,7.422795415,6.768431002,6.250814607,7.059878654,6.315062725,6.015879293,5.161968187,5.115501249,5.307864292,5.10945554,4.95643446,4.765258517,4.864236317,4.867485546,4.800046863,4.747774481
Predazzo,7.178641297,6.800099858,9.453844578,11.42675408,7.089649305,3.918993482,5.312463942,5.573973254,4.709886499,4.210860353,3.01782345,2.970771923,3.241077877,2.759201249,3.960308708,3.408134397,2.906057764,3.172137046,3.406759363,3.938459411,5.62010368,6.832910032,6.414176654,5.070444982,5.468019472
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,
North Korea,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,17.51865225,16.96220137,16.99279751,18.80269502,17.88974205,17.96734493,18.65807947,18.11263719,16.92476336,16.88269809,16.81719763,16.48168289,17.09018391,16.8880409,18.444708,18.03261006,17.37279092,17.67133435,17.67600797,18.8118794,19.5412514,20.70490514,22.65997629,23.03863051,23.45542178
Paraguay,2.886782425,3.071174752,2.992247058,2.512594319,2.489699092,2.285749024,2.626747621,2.214555527,2.22018519,1.978782769,1.879014631,1.778043568,1.550968138,1.262566085,2.708318422,2.191304316,1.962399553,2.357826578,2.080339756,2.265656677,2.949582547,2.804105447,2.830196646,2.73725096,3.081600861
Pacific,31.05329912,27.33323838,28.75062134,31.45458926,31.66986612,29.1944632,33.41051608,39.90681266,38.20007985,41.93150054,44.13985883,45.48546987,44.87312687,46.93876108,49.55727886,46.44706439,42.09329753,40.20161561,41.4451393,42.90796707,47.55247629,48.87726195,47.82989439,47.22970207,48.87335821
Post,8.451438053,7.708567674,7.452044517,7.407421321,7.316767059,6.819406802,6.742450995,6.649072782,6.387256786,6.224774993,6.286585272,5.820599758,5.733464678,5.613314898,6.199371059,5.868242454,5.754322107,5.853202327,6.12252868,6.305723834,6.738156044,6.859342896,6.697016826,6.700422481,7.020387111
French Polynesia,,,,,,,,50.92907529,59.29865618,61.40744942,59.39519841,,,48.29138465,47.98568856,56.07001894,56.7926188,63.46298378,63.88765553,66.30249606,67.64526619,65.07749315,,,
Qatar,,,,,,,,,,,,,,,,,3.663063429,5.053329462,5.848712401,7.541957515,13.14426386,17.37340767,18.49317736,14.85847606,16.99908073
Romania,7.327448687,6.950207469,6.062738789,3.686587543,3.158872716,3.309533809,3.204834022,2.547283958,2.625106661,2.315026697,5.48922878,5.533356319,4.802788406,4.665139565,3.709118808,3.035670589,2.969992225,2.976865644,3.019041735,2.882060342,3.030460574,3.147562538,3.984082114,3.836594114,4.202126458
Russia,,,,,,,4.324947212,4.50397981,3.986155922,3.615996327,2.902895487,2.91716748,3.182966309,3.022539902,3.606636211,2.996379765,2.957721584,3.030991635,3.412066397,3.457644583,3.354918269,3.857950747,3.639129249,3.683924508,3.578462403
Rwanda,,,,,,,,,,,,,,,,31.87575668,31.26022805,30.07905745,28.02517983,28.30733471,29.46808715,29.20919079,26.07800595,26.77099093,28.20362484
Saudi Arabia,,,,,,,,,3.454028744,,,,2.767583131,2.098474041,3.337679525,2.878190516,2.47644881,2.103052292,2.241159506,2.609493041,5.129571924,6.690229488,6.258506969,5.3899988,6.94361064
Sudan,1.174743025,1.192250373,0.639284002,0.327064595,0.232099339,0.272613271,0.175100683,5.189114391,0.65925969,0.549467801,2.293161219,3.271233964,4.153508166,2.109531214,2.691949088,0.704078945,1.623409523,15.06253019,12.78170191,16.0583803,19.38185182,21.75408308,17.49850951,20.87792437,
Senegal,11.16880053,12.03671773,13.44570425,12.99682267,12.68361277,11.6074132,12.4882319,13.74376422,14.74331596,13.10342143,14.17840468,13.69164222,21.61470744,18.24340904,15.18952975,14.42954143,13.84226333,11.8221967,11.75897464,11.19572975,10.38100579,10.725182,10.23234181,10.53519996,
Singapore,4.785380914,4.37645833,3.73201087,3.219240785,3.336879957,2.841496496,2.825955079,2.616960976,1.942188286,2.164424119,2.157613577,2.223493879,2.354763969,2.394153911,2.489703451,2.985991282,3.156462825,3.237695465,3.205096228,3.170294626,3.024451155,3.606126928,3.381600815,3.066715429,
Solomon Islands,8.138749483,7.454178097,4.276907883,3.60589629,4.39172499,3.29167583,9.601712652,1.61831893,1.741298511,3.022970276,4.378132495,19.00683508,15.13805072,12.02784404,17.53766404,16.09329256,12.26858375,10.56876997,12.29272334,11.41304118,11.40823329,12.7960241,13.30220048,13.51635859,13.86792322
Sierra Leone,44.42473586,26.45198544,21.00690468,11.8357726,20.95594384,18.16694179,17.25853539,38.70618152,33.92634491,27.93591869,24.44780475,7.602845819,6.656225832,10.28871412,6.787769409,6.236995441,8.174434379,3.816961332,3.755629088,2.328277093,4.73413343,5.201886221,4.621621994,4.045863137,
El Salvador,9.700369344,9.38922715,,,18.37837838,17.41799195,18.56567814,20.67050188,24.39569281,26.40916392,19.62820118,18.19305322,18.23298676,14.7824731,13.02246555,12.99506481,12.40100501,14.72934428,16.12412505,19.41027217,17.39933218,16.89661967,16.98337488,18.10976403,20.65359268
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,9.134134257,7.888135232,8.768054481,7.543068584,7.404836186,7.334826212,6.59180338,7.048801501,7.579041329,7.595332803,7.804657576,7.774276386,7.654856269
South Sudan,,,,,,,,,,,,,,,,,,,,,0.873248046,1.427001293,1.094772797,0.387776008,
São Tomé and Príncipe,,,,36.2727717,56.18208247,60.85802774,56.03867982,46.7117073,46.87489351,51.09732725,45.78467708,41.57664713,37.00796752,43.97643866,42.31923503,45.6519657,54.18690307,45.54162065,62.966946,64.41015858,69.45692505,71.55891253,71.51078835,73.19355971,
Suriname,,,,,,,,,,,6.781576717,7.724470271,4.527412553,4.093307689,4.145691442,2.967106604,2.42304634,2.750860246,3.553653142,4.380107407,5.37126638,4.606773372,2.845987505,3.264995639,2.798731789
Slovakia,5.74331062,6.253793614,4.700161015,3.788754663,3.842789725,3.119475595,4.205682452,5.679373991,4.661050384,2.356590594,2.845120882,2.885469365,3.264598317,3.829452918,4.218209175,3.430870027,3.017677337,2.780637097,2.931692659,2.862985299,3.109588137,3.386796159,3.349772976,3.292890384,3.458646542
Slovenia,11.6787112,13.01964135,12.46667074,10.80098589,10.13706597,9.539906103,9.415007112,9.043308972,9.123224264,8.861422759,8.589335438,7.940358881,7.461316216,7.986044358,9.730254884,9.080648368,8.413691249,8.234238586,8.265640713,8.046064177,7.820793413,7.821521455,7.549065043,7.351255794,7.364415693
Sweden,4.608689319,4.473873299,3.997644156,4.767944927,4.652110048,4.299293655,4.942843988,5.30873619,4.981803627,4.767248685,4.38454438,4.87548745,5.061739597,4.564704867,5.186846393,4.845726716,,,,,,,,,
Eswatini,5.340244259,4.472902025,4.243718487,4.822536246,1.51819658,1.937479156,2.015772215,3.877167876,3.804486765,3.789657624,4.283361779,4.086259976,1.519661978,1.507808684,2.258578444,2.491728599,0.602381113,1.628582697,0.227037347,0.804915459,0.814370093,0.778738158,0.689302003,0.863457196,0.6908945
Sint Maarten,,,,,,,,,,,,,,,,,71.00894067,72.98308937,70.98485228,73.90765014,75.10155877,74.82279204,67.14600615,58.38494482,64.9167717
Seychelles,67.43045705,54.5371924,52.78570725,51.57753901,47.75903472,46.70862664,43.28235289,44.90966557,41.82736682,40.78372898,37.37823377,37.98373525,46.38464675,45.22931468,41.06875322,41.86747201,40.320199,34.79916596,33.24366553,35.02663124,37.23763929,37.32659647,37.42992765,36.40423071,38.40383455
Syria,,,,,,,,,12.44854507,19.14882799,17.67720639,16.04550149,19.0305239,16.0815703,24.11058827,32.17416736,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,,,,3.022273283,2.173603957,2.590358382,3.260804679,3.096787331,3.746060117,3.322961452,3.327888346,2.765046654,4.157012442,3.858674761,6.076289639,8.091584824,12.36853369,11.76509383,11.60049887,12.82323621,14.14569671,14.12841206,15.422428,15.79650739,15.85455304
Thailand,13.16937735,14.51639371,12.49945476,12.06824318,13.18578665,12.15114362,12.32219222,12.75496862,11.13742677,11.44898214,9.361312233,10.89718781,11.371641,10.80353227,10.88707805,10.47162009,11.76069579,12.60683894,14.79667208,13.80258228,16.52298146,17.47694227,18.72857093,18.68119545,19.87505626
Tajikistan,,,,,,,,0.650925382,0.623288012,0.78698765,1.849497715,2.316777026,3.089602402,4.110925741,3.253735831,16.80317134,17.51770627,21.84804368,24.89257284,26.33137323,17.70344909,16.63102866,15.25381267,15.31007041,14.40295948
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,46.83561862,37.59413978,24.078208,24.18747787,25.29253084,17.77628361,20.44994969,33.006023,39.06460116,56.03970712,59.92936601,66.42643772,64.00151534,
Tonga,,,,,,,,,,29.21290236,32.12999445,,41.07080951,35.00164821,42.09831276,38.40819,48.24577337,49.78036438,51.20951994,51.27548213,66.04335517,51.08156554,47.54671422,45.87470458,50.76375863
Trinidad and Tobago,8.28951132,9.306214574,11.48806548,12.15118531,10.73940036,7.682908745,7.41531912,8.840605208,7.430835416,7.692246579,5.451045616,3.474597288,4.397562049,2.848051747,5.49716432,5.209398244,3.495320411,4.728247921,4.470322194,5.251012597,6.294829059,7.483755411,6.748463763,4.675908761,5.028323815
Tunisia,23.03589319,23.24941759,22.73487147,23.50579128,24.2441817,23.09982909,21.77722138,19.34165787,17.76645674,18.01138689,19.22011594,18.87224475,16.89537064,15.58613096,17.78424023,15.71511778,11.2426709,13.23369162,13.02769952,14.09962856,10.70880481,10.09519273,10.13406266,11.94736521,13.99231636
Turkey,,,,,,,,,,,19.5239394,15.96466201,14.89974894,14.8558011,18.09093907,16.71610318,16.50013341,15.35938808,16.78724693,16.99103925,16.94675141,13.32090284,14.36628573,15.48859962,16.90815339
Tuvalu,,,,,,,,,,,45.6791503,39.79815469,45.92231084,46.78937795,27.20730832,17.06911325,16.1629058,10.75241109,41.9752082,,,,,,
Tanzania,,,27.51400122,33.91927741,38.85835359,27.99409376,35.43319865,33.63689575,30.15757893,29.13659598,28.09880314,28.615518,29.61756957,23.18215939,23.13334822,20.07842098,18.6936465,20.21755308,22.92037556,23.92398764,23.35202721,25.36246087,27.14971645,29.67239774,27.17274071
Uganda,,,,,,,27.33284909,27.60175399,22.18207631,23.66892223,24.77265376,20.12964264,16.55792068,17.63320553,20.36528991,23.1252032,22.72896812,23.44080721,19.46560501,20.05995597,22.18392755,23.11599144,18.72238345,25.02099308,22.21009291
Ukraine,,2.392140111,2.343404569,3.248749322,3.130445606,3.066782874,3.810814882,4.544422754,4.405737705,7.427586731,8.309482475,8.309378554,8.662802058,8.14985451,8.350614439,7.155700485,6.462487448,6.921263119,7.257798064,3.459869185,3.47248339,3.745000869,3.74277028,3.834259932,4.083013406
Upper Austria,,,8.776191971,8.483272042,8.721828947,8.150899603,8.011721457,8.051989694,6.383949012,6.313147739,,,,,,,,,,,,,,,
Uruguay,20.67411885,23.13370763,20.44010244,,,22.59804992,21.45896978,15.18528995,13.72630335,13.88443479,13.74533694,12.28565399,13.38457062,12.75045836,16.75947972,15.57070315,18.58984457,14.52229493,13.49344464,12.40361277,14.129984,15.44484632,17.35813674,15.85151501,13.66545966
United States,11.80052291,12.00007515,11.45550527,11.26199256,11.18132636,10.92522175,10.38583208,9.878865627,9.221537085,9.177987554,9.034568945,8.267127325,8.116516569,8.060947759,8.608239138,8.642788321,8.347577577,8.681516365,9.212865372,9.309737931,10.11268627,10.21066542,9.777482569,9.532059183,9.47040979
Uzbekistan,,,,,,,,,,,,,,,,,,,,5.105416804,5.808164572,5.488194892,6.727242177,9.295983288,9.880284328
Saint Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,69.7074191,74.36001015,73.14182582,73.47383006,71.78631014,77.86021141
Venezuela,4.794487544,4.058544304,2.47369466,4.019864088,2.881469863,1.351156694,2.414149699,1.741383032,1.344812865,1.35844245,1.265379088,1.255922052,1.3488385,1.116653094,1.73596228,1.287628581,0.842611468,0.903701778,1.017973946,1.171844483,1.682661384,1.903500209,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,
United States Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,5.977541523,5.600948867,6.280206428,6.343765303,6.869264164,5.63917866,4.851897808,5.583648067,5.3977407,5.510240198,5.079058167,4.597144931,4.242007999,4.495427885,3.895893317,3.899608298,4.21257291
Vanuatu,,,,48.73465714,42.00560816,43.94995951,41.68185027,63.26210395,60.36400311,57.97195096,58.77037517,59.39618103,64.69761111,68.25470902,70.5131672,74.35550871,71.03793511,75.17965164,80.31940913,74.26123737,80.39400679,77.09061702,75.54079465,75.28938558,76.62899809
Samoa,55.38079757,53.69913886,48.21509758,47.73638753,53.48045939,,,,,65.57860428,52.08658638,59.30498455,56.32781472,61.95462098,66.35753838,60.56858567,64.73200379,66.70595318,59.61550856,65.37574256,61.53462549,59.89936807,59.98735527,63.87741753,61.19693516
Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,,,,,,,,,,13.92588872,8.763445825,10.70803459,11.46618134,12.71420421,6.212158837,12.36056299,,,
South Africa,7.714637,8.837835046,9.359678919,9.88300776,10.09664877,9.022756451,9.067389258,10.01833238,14.09239017,12.95604876,12.67298526,11.65960171,10.95844497,8.924506914,10.39605363,9.549468145,8.434235446,9.498458217,9.211202411,9.492513218,9.486590609,9.626961974,9.317282305,8.80085037,8.551087071
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,,,,,,,,,,,,,,,6.974598471,3.820586846,3.367463495,4.042160614,4.394619134,4.597857932,4.818168832,4.778703499,3.40501344,3.688564604,5.41111481
